MLSNumber,Category,Status,Type,DOM,CDOM,ListDate,Agreement of Sale/Signed Lease Date,OffMarketDate,SettledDate,OriginalPrice,List Price,SoldPrice,StreetNumber,StreetDirection,StreetName,UnitNumber,City,State,Zip Code,County,MLSArea,Township,SchoolDistrict,Subdivision,ListAgentName,ListAgentCode,ListOfficeName,ListOfficeCode,ListOfficePhone,SellingAgent,SellingAgentCode,SellingOfficeName,SellingOfficeCode,SellingOfficePhone,SellerConcessionsAmount,FinalFinancing,FinalShortSale,FinalThirdPartyApproval,FinalBankOwned,TaxAnnualTotal,TaxYear,AcresTotal,LandUseCode,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,One-TimeAssociationFee,AssociationFee,AssociationFeeFrequency,Age,InteriorSqFt,PropertyCondition,Bedrooms,BathsFull,BathsHalf,Design,Style,NumberofStories,FloorNumber,Basement YN,GarageSpaces,Fireplace YN,Laundry,Other Rooms,RoomCount,Central Air YN,Waterfront YN,New Construction YN,ModelName,AdditionalBankOwned,AdditionalThirdPartyApproval,AdditionalShortSale,BuyerBrokerCompensation,SubAgentCompensation,TransactionBrokerCompensation,OriginatingMLS,AboveGradeSqFt,BelowGradeSqFt,HomeBuilt,BasementFootprintPct,BasementFinishedPct ,Lat,Lng
VAFX2068298,RES,Closed,,0,0,05/09/2022,02/05/2022 12:00:00 AM,05/09/2022,05/02/2022,"$1,950,000","$1,950,000","$1,950,000",1246,,Daleview,,Mclean,VA,22102,FAIRFAXVA,,,,NONE AVAILABLE,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,Steven C Wydler,80972,Compass,COMPS5,(703) 310-6111,,Conventional,StandardSale,StandardSale,StandardSale,18181,2021,1.37,011,FeeSimple,No,No,No,,,,1968,3960,,5,4,2,Four,Colonial,"Lower1,Main,Upper1,Upper2",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,3960,0,,,,38.9528,-77.248061
MDMC2039100,RES,Closed,,7,7,02/24/2022,03/03/2022 12:00:00 AM,04/13/2022,04/12/2022,"$895,000","$895,000","$1,275,000",6419,,81St,,Cabin John,MD,20818,MONTGOMERYMD,,,,CABIN JOHN PARK,Sina Mollaan,86488,Compass,COMPS1,(202) 386-6330,Hugh McDermott,3290176,TTR Sotheby's International Realty,TTRS2,(202) 333-1212,,Conventional,StandardSale,StandardSale,StandardSale,11070,2021,0.53,R,FeeSimple,No,No,No,,,,1977,2863,,5,3,0,Two,Contemporary,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2863,0,,,,38.9753815,-77.1667557
VAFX2064366,RES,Closed,,19,19,04/25/2022,05/26/2022 12:00:00 AM,08/15/2022,08/15/2022,"$1,100,000","$1,100,000","$1,080,000",9101,,Mine Run,,Great Falls,VA,22066,FAIRFAXVA,,,,JACKSON HILLS,Jennifer O Halm,18365,Compass,COMPS7,(703) 229-8935,Xiaodong Wu,3050938,Premiere Realty,PMEE1,(703) 748-0001,"$25,000",Cash,StandardSale,StandardSale,StandardSale,10198,2021,3.47,011,FeeSimple,No,No,No,,,,1965,2680,,4,2,,Two,MidCenturyModern,Main,,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,1680,1000,,,,38.9977833,-77.2613596
VAFX2067748,RES,Closed,,7,7,05/12/2022,05/18/2022 12:00:00 AM,06/01/2022,06/01/2022,"$1,895,000","$1,895,000","$1,810,000",1210,,Daviswood,,Mclean,VA,22102,FAIRFAXVA,,,,SUMMERWOOD,Kristin J Gosselin Cummins,72534,"Ramsbury Real Estate, LLC",RREL1,(202) 288-7227,Crystal L Sheehan,3098003,Keller Williams Realty,KWR21,(703) 636-7300,,Cash,StandardSale,StandardSale,StandardSale,19338,2021,0.84,011,FeeSimple,No,No,No,,,,1983,4584,,5,4,1,Two,Colonial,"Lower1,Main,Upper1",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,3456,1128,,,,38.941793,-77.23466
MDMC2049720,RES,Closed,,3,3,05/04/2022,05/06/2022 12:00:00 AM,06/07/2022,06/07/2022,"$1,650,000","$1,650,000","$1,810,000",8105,,Glenmore Spring,,Bethesda,MD,20817,MONTGOMERYMD,,,,CARDEROCK SPRINGS,Michael E Shapiro,3012865,Compass,COMPS2,(301) 298-1001,Stephen G Carpenter-Israel,1668,"Buyers Edge Co., Inc.",TBE1,(301) 657-1475,,Conventional,StandardSale,StandardSale,StandardSale,11041,2022,0.4,R,FeeSimple,No,No,No,,,,1965,3970,Excellent,5,5,,Four,"Contemporary,MidCenturyModern","Lower1,Main,Upper1,Upper2",,Yes,,Yes,"BsmtLaundry,LowFlrLndry",,,Yes,No,No,Revised Clubview,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,3185,785,Excellent,,,38.9879508,-77.1652613
VAFX2085878,RES,Closed,,1,1,07/26/2022,07/26/2022 12:00:00 AM,07/26/2022,07/26/2022,"$1,850,000","$1,850,000","$1,850,000",6805,,Sorrel,,Mclean,VA,22101,FAIRFAXVA,,,,LANGLEY FOREST,Lilian Jorgenson,16602,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,Lilian Jorgenson,16602,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,,Cash,StandardSale,StandardSale,StandardSale,14456,2022,0.5,011,FeeSimple,No,No,No,,,,1952,2118,,3,2,1,Two,Rancher,Main,,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,0,,,BRIGHT,2118,0,,,,38.953624,-77.176799
VAFX1202276,RES,Closed,,84,84,05/21/2021,12/16/2021 12:00:00 AM,04/18/2022,04/18/2022,"$2,325,000","$2,500,000","$2,526,910",7001,,Bright,,Mclean,VA,22101,FAIRFAXVA,,,,BROYHILL LANGLEY ESTATES,Joel S Murray,3027140,"Focal Point Real Estate , LLC",FPRE1,(703) 356-1231,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,"$62,500",Conventional,StandardSale,StandardSale,StandardSale,15172,2022,0.29,011,FeeSimple,No,No,No,,,,2022,6532,,5,5,1,Three,"Craftsman,Traditional","Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,Yes,Custom,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,4566,1966,,,,38.9338676,-77.1772604
MDMC2057496,RES,Closed,,0,0,06/21/2022,02/15/2022 12:00:00 AM,06/21/2022,06/20/2022,"$1,950,000","$1,950,000","$1,950,000",7005,,Endicott,,Bethesda,MD,20817,MONTGOMERYMD,,,,CARDEROCK SPRINGS,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,Paul R Newton,84423,"Washington Fine Properties, LLC",WFP3,(202) 333-3320,,Cash,StandardSale,StandardSale,StandardSale,14837,2021,0.31,R,FeeSimple,No,No,No,,,,1985,4280,,5,4,2,Three,Contemporary,Main,,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,3080,1200,,,,38.9802258,-77.1656415
MDMC2043608,RES,Closed,,6,6,03/31/2022,04/05/2022 12:00:00 AM,04/15/2022,04/15/2022,"$950,000","$950,000","$965,000",8101,,Riverside,,Cabin John,MD,20818,MONTGOMERYMD,,,,CABIN JOHN PARK,Larry Gibbons,3109291,RE/MAX Realty Services,RBE1,(301) 652-0400,James Randall Polhemus,3301981,Coldwell Banker Realty,CBRB53,(301) 718-0010,,Cash,StandardSale,StandardSale,StandardSale,8717,2022,0.23,R,FeeSimple,No,No,No,,,,1961,2002,,4,3,0,One,Rancher,Main,,No,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2002,0,,,,38.9724371,-77.1634521
MDMC2057968,RES,Closed,,7,7,06/22/2022,06/28/2022 12:00:00 AM,08/08/2022,08/08/2022,"$1,795,000","$1,795,000","$1,907,500",8401,,Peck,,Bethesda,MD,20817,MONTGOMERYMD,,,,CARDEROCK SPRINGS,Dominique Rychlik,6248,Compass,COMPS2,(301) 298-1001,Karen Kuchins,72831,"Long & Foster Real Estate, Inc",LNG333,(240) 800-5155,,Conventional,StandardSale,StandardSale,StandardSale,10304,2021,0.44,R,FeeSimple,No,No,No,,,,1963,4041,Excellent,6,5,,Four,MidCenturyModern,"Lower1,Lower2,Main,Upper1",,Yes,1,Yes,"BsmtLaundry,MainFlrLndry",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2760,1281,Excellent,,100,38.984652,-77.0947092
VAFX2022064,RES,Closed,,88,88,09/17/2021,12/13/2021 12:00:00 AM,07/01/2022,07/01/2022,"$3,499,000","$3,499,000","$3,499,000",1109,,Towlston Rd,,Mclean,VA,22102,FAIRFAXVA,,,,ROLLING VALLEY,Julie M Mariotti,3047283,MCM Realty Company,MAR1,(703) 442-9200,Aidan A Duffy,77406,Compass,COMPS2,(301) 298-1001,,Cash,StandardSale,StandardSale,StandardSale,10354,2021,1.19,011,FeeSimple,No,No,No,,,,2021,9711,Excellent,6,6,3,Three,Transitional,"Lower1,Main,Upper1",,Yes,4,Yes,MainFlrLndry,,,Yes,No,Yes,CUSTOM,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,7159,2552,Excellent,,,38.9584104,-77.2608354
VAFX2059236,RES,Closed,,7,7,04/21/2022,04/26/2022 12:00:00 AM,06/02/2022,06/02/2022,"$1,425,000","$1,425,000","$1,690,000",9203,,White Chimney,,Great Falls,VA,22066,FAIRFAXVA,,,,LEIGH MILL COMMONS,Marianne K Prendergast,15094,"Washington Fine Properties, LLC",WFP4,(703) 317-7000,Jennifer Burns,3108280,Century 21 Redwood Realty,RDWG7,(703) 359-7800,,Cash,StandardSale,StandardSale,StandardSale,12418,2021,0.93,011,FeeSimple,No,No,Yes,Annually,750,Annually,1976,3260,,4,3,1,Three,Contemporary,"Lower1,Main,Upper1",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,3260,0,,,,38.968919,-77.261151
VAFX2058892,RES,Closed,,9,9,04/07/2022,04/20/2022 12:00:00 AM,04/29/2022,04/29/2022,"$3,400,000","$3,400,000","$3,175,000",8747,,Brook,,Mclean,VA,22102,FAIRFAXVA,,,,WOODSIDE ESTATES,Timothy Edwin,3295924,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,Timothy Edwin,3295924,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,,Cash,StandardSale,StandardSale,StandardSale,40416,2021,1.07,011,FeeSimple,No,No,No,,,,2014,11125,Excellent,7,8,1,Three,"French,Transitional","Lower1,Main,Upper1",,Yes,5,Yes,,,,Yes,No,No,Frasier,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,8375,2750,Excellent,,,38.9596064,-77.1694747
MDMC2059218,RES,Closed,,6,6,07/07/2022,07/12/2022 12:00:00 AM,08/10/2022,08/10/2022,"$1,199,000","$1,199,000","$1,390,000",8420,,Magruder Mill,,Bethesda,MD,20817,MONTGOMERYMD,,,,CARDEROCK SPRINGS,Michael Heinen,3085993,TTR Sotheby's International Realty,TTRS11,(301) 516-1212,Tommy M Hart,72299,Compass,COMPS2,(301) 298-1001,,Conventional,StandardSale,StandardSale,StandardSale,9827,2021,0.36,R,FeeSimple,No,No,No,,,,1962,3039,VeryGood,6,4,,Two,SplitFoyer,"Lower1,Main",,No,1,Yes,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,3039,,VeryGood,,,38.9932018,-77.1702095
MDMC2058190,RES,Closed,,4,13,06/23/2022,06/26/2022 12:00:00 AM,07/26/2022,07/26/2022,"$1,199,999","$1,199,999","$1,199,000",8312,,Still Spring,,Bethesda,MD,20817,MONTGOMERYMD,,,,CARDEROCK SPRINGS,Dominique Rychlik,6248,Compass,COMPS2,(301) 298-1001,Doris C Leadbetter,14134,Keller Williams Realty,KWR8,(703) 679-1700,,Conventional,StandardSale,StandardSale,StandardSale,8498,2022,0.38,,FeeSimple,No,No,No,,,,1963,2400,Excellent,3,4,,Three,MidCenturyModern,"Lower1,Main,Upper1",,No,1,Yes,HasLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2400,0,Excellent,,,38.9917457,-77.1693194
VAFX2060942,RES,Closed,,10,23,04/07/2022,04/16/2022 12:00:00 AM,06/14/2022,06/14/2022,"$2,360,000","$2,360,000","$2,310,000",1194,,Windrock,,Mclean,VA,22102,FAIRFAXVA,,,,CHEQUERS,Wentong Chen,3014427,"Libra Realty, LLC",LRL1,(301) 972-5588,Phillip E Harris,3219430,Fairfax Realty Select,FXR1,(703) 533-8660,"$10,000",Conventional,StandardSale,StandardSale,StandardSale,24676,2021,1.75,,FeeSimple,No,No,No,,,,1995,6917,Excellent,4,4,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,3,,"HasLaundry,MainFlrLndry",,,Yes,No,No,The Nittany II,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,5117,1800,Excellent,,,38.954668,-77.251805
MDMC2064376,RES,Closed,,0,0,08/08/2022,06/27/2022 12:00:00 AM,08/08/2022,08/04/2022,"$3,350,000","$3,350,000","$3,350,000",11005,,Stanmore,,Potomac,MD,20854,MONTGOMERYMD,,,,POTOMAC FALLS,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,Meghan E Stroebel,3117246,TTR Sotheby's International Realty,TTRS11,(301) 516-1212,"$2,500",Conventional,StandardSale,StandardSale,StandardSale,22962,2021,2.76,R,FeeSimple,No,No,No,,,,2005,9073,,5,6,2,Three,Traditional,"Lower1,Main,Upper1",,Yes,4,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.75,2.75,,BRIGHT,7373,1700,,,,39.0148415,-77.2275111
VAFX2064412,RES,Closed,,6,6,04/22/2022,04/27/2022 12:00:00 AM,06/02/2022,06/01/2022,"$3,100,000","$3,100,000","$3,100,000",1113,,Towlston,,Mclean,VA,22102,FAIRFAXVA,,,,ROLLING VALLEY,Steven C Wydler,80972,Compass,COMPS5,(703) 310-6111,Lynna Hall,3070184,"Pearson Smith Realty, LLC",PSTH1,(571) 386-1075,,Conventional,StandardSale,StandardSale,StandardSale,31276,2021,1.6,011,FeeSimple,No,No,No,,,,2016,11029,,6,6,3,Three,Traditional,"Lower1,Main,Upper1",,Yes,4,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,7576,3453,,,,38.9584104,-77.2608354
VAFX2057084,RES,Closed,,4,4,03/28/2022,04/15/2022 12:00:00 AM,05/23/2022,05/23/2022,"$2,699,900","$2,799,900","$2,900,000",7204,,Capitol View,,Mclean,VA,22101,FAIRFAXVA,,,,OLD DOMINION GARDENS,Eun K Lee,74286,Fairfax Realty Select,FXR1,(703) 533-8660,Margaretha C McGrail,22217,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,,Conventional,StandardSale,StandardSale,StandardSale,27020,2021,0.41,011,FeeSimple,No,No,No,,,,2011,5077,Excellent,6,5,1,Three,Colonial,"Lower1,Main,Upper1,Upper2",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,5077,0,Excellent,,,38.944918,-77.190099
VAFX2052270,RES,Closed,,7,7,03/03/2022,03/09/2022 12:00:00 AM,04/05/2022,04/05/2022,"$3,550,000","$3,550,000","$3,700,000",1177,,Orlo,,Mclean,VA,22102,FAIRFAXVA,,,,WOODLEA MILL,Julie M Mariotti,3047283,MCM Realty Company,MAR1,(703) 442-9200,Piper Gioia Yerks,68795,"Washington Fine Properties, LLC",WFP4,(703) 317-7000,,Cash,StandardSale,StandardSale,StandardSale,34855,2022,0.83,011,FeeSimple,No,No,Yes,Annually,1200,Annually,1999,8750,Excellent,5,6,1,Three,French,"Lower1,Main,Upper1",,Yes,3,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,6150,2600,Excellent,,,38.946517,-77.237436
VAFX2055204,RES,Closed,,27,27,03/23/2022,04/18/2022 12:00:00 AM,06/15/2022,06/13/2022,"$2,299,000","$2,299,000","$2,200,000",1000,,Priory,,Mclean,VA,22101,FAIRFAXVA,,,,THE CLOISTERS,Kerstin K Stitt,3026756,TTR Sothebys International Realty,TTRS3,(703) 319-3344,Hourieh Z Zamani,3065516,"Spring Hill Real Estate, LLC.",SHIL1,(703) 891-4520,,VA,StandardSale,StandardSale,StandardSale,19341,2021,1.12,011,FeeSimple,No,No,Yes,Annually,125,Annually,1998,6234,,6,4,1,Two,Colonial,"Lower1,Main,Upper1",,Yes,3,Yes,MainFlrLndry,,,Yes,No,No,Cambridge III,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,4434,1800,,,,38.949628,-77.182656
VAFX2076562,RES,Closed,,2,2,06/23/2022,06/23/2022 12:00:00 AM,07/25/2022,07/25/2022,"$1,398,800","$1,398,800","$1,455,000",1209,,Winter Hunt,,Mclean,VA,22102,FAIRFAXVA,,,,MC LEAN HUNT ESTATES,Kelly Olafsson,93498,"RE/MAX Distinctive Real Estate, Inc.",RMAX5,(703) 821-1840,Jonathan Chvala,3300771,KW Metro Center,KWR17,(703) 224-6000,,Conventional,StandardSale,StandardSale,StandardSale,14585,2021,0.36,011,FeeSimple,No,No,No,,,,1978,4216,,4,4,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2888,1328,,,,38.9435669,-77.2236821
MDMC2057576,RES,Closed,,28,28,06/25/2022,07/22/2022 12:00:00 AM,08/30/2022,08/25/2022,"$1,595,000","$1,595,000","$1,550,000",8209,,Stone Trail,,Bethesda,MD,20817,MONTGOMERYMD,,,,CARDEROCK SPRINGS,Michael J Matese,3944,Compass,COMPS9,(301) 304-8444,Lori Silverman,8008,Compass,COMPS9,(301) 304-8444,"$46,500",Conventional,StandardSale,StandardSale,StandardSale,12655,2021,0.37,R,FeeSimple,No,No,No,,,,1967,6544,Excellent,6,5,1,Two,Contemporary,"Lower1,Main",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,3272,3272,Excellent,,,38.9839067,-77.1680462
MDMC2053070,RES,Closed,,10,10,06/16/2022,06/25/2022 12:00:00 AM,08/04/2022,08/04/2022,"$949,900","$949,900","$949,900",6509,,Persimmon Tree,,Cabin John,MD,20818,MONTGOMERYMD,,,,CABIN JOHN PARK,Sina Mollaan,86488,Compass,COMPS1,(202) 386-6330,Toni A Ghazi,3066085,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,8658,2022,0.24,R,FeeSimple,No,No,No,,,,1959,2678,,4,3,,One,"Rancher,SplitFoyer","Lower1,Main",,Yes,2,Yes,"BsmtLaundry,DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2678,,,100,70,38.980136,-77.1718144
MDMC2039164,RES,Closed,,38,38,03/01/2022,04/05/2022 12:00:00 AM,05/10/2022,05/10/2022,"$4,250,000","$4,250,000","$3,900,000",9812,,Bentcross,,Potomac,MD,20854,MONTGOMERYMD,,,,FALCONHURST,Robert Hryniewicki,110750,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,Donald P Kilner,3090082,RLAH @properties,RLAH6,(301) 652-0643,,Cash,StandardSale,StandardSale,StandardSale,37007,2022,3.03,,FeeSimple,No,No,No,,,,1991,13350,,8,8,2,Three,French,"Lower1,Main,Upper1",,Yes,4,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,9400,3950,,,,39.017306,-77.1948862
VAFX2055954,RES,Closed,,0,0,04/13/2022,04/13/2022 12:00:00 AM,05/16/2022,05/16/2022,"$1,695,000","$1,695,000","$2,050,000",8716,,Brook,,Mclean,VA,22102,FAIRFAXVA,,,,WOODSIDE ESTATES,Mandy G Book,109576,"Long & Foster Real Estate, Inc.",LNG79,(703) 573-2600,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,,Conventional,StandardSale,StandardSale,StandardSale,17864,2021,1.24,011,FeeSimple,No,No,No,,,,1999,4814,,5,4,1,Two,Colonial,"Lower1,Main,Upper1",,Yes,3,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,3814,1000,,,,38.9596064,-77.1694747
VAFX2069772,RES,Closed,,20,20,05/15/2022,05/25/2022 12:00:00 AM,06/24/2022,06/24/2022,"$6,998,000","$6,998,000","$6,250,000",633,,River Bend,,Great Falls,VA,22066,FAIRFAXVA,,,,GREAT FALLS HEIGHTS,Daniel M Heider,3064744,TTR Sotheby's International Realty,TTRS5,(202) 234-3344,Daniel M Heider,3064744,TTR Sotheby's International Realty,TTRS5,(202) 234-3344,,Cash,StandardSale,StandardSale,StandardSale,66950,2021,5,011,FeeSimple,No,No,No,,,,2012,17350,,6,7,3,Three,"French,Manor","Lower1,Main,Upper1",,Yes,4,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,17350,0,,,,39.0074479,-77.265643
VAFX2056414,RES,Closed,,2,2,03/21/2022,03/22/2022 12:00:00 AM,04/22/2022,04/22/2022,"$1,185,000","$1,185,000","$1,358,000",7921,,Old Falls,,Mclean,VA,22102,FAIRFAXVA,,,,BREEZEWOOD,Laura C Mensing,147656,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,Yajun Xie,3335275,"Libra Realty, LLC",LRL1,(301) 972-5588,,Conventional,StandardSale,StandardSale,StandardSale,11774,2021,0.5,011,FeeSimple,No,No,No,,,,1977,2945,Good,3,4,,Four,SplitFoyer,"Lower1,Main,Upper1,Upper2",,Yes,2,Yes,LowFlrLndry,,,Yes,No,No,Adair,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,2578,367,Good,,,38.9434174,-77.2196168
MDMC2049436,RES,Closed,,4,4,05/06/2022,05/09/2022 12:00:00 AM,06/06/2022,06/03/2022,"$945,000","$945,000","$1,110,000",8216,,Tomlinson,,Bethesda,MD,20817,MONTGOMERYMD,,,,CARDEROCK SPRINGS,Traudel Lange,3590,Compass,COMPS9,(301) 304-8444,Lorin Mones,3307373,RLAH @properties,RLAH4,(877) 983-9355,,Conventional,StandardSale,StandardSale,StandardSale,9612,2022,0.24,R,FeeSimple,No,No,No,,,,1971,2501,,4,2,1,Three,Contemporary,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,2501,0,,,,38.9812386,-77.1685389
MDMC2040346,RES,Closed,,5,5,03/05/2022,03/09/2022 12:00:00 AM,04/29/2022,04/29/2022,"$1,049,000","$1,049,000","$1,321,500",7009,,Barkwater,,Bethesda,MD,20817,MONTGOMERYMD,,,,CARDEROCK SPRINGS,Traudel Lange,3590,Compass,COMPS9,(301) 304-8444,Ellen S Cohen,1844,Coldwell Banker Realty,CBRB53,(301) 718-0010,,Conventional,StandardSale,StandardSale,StandardSale,8991,2021,0.3,R,FeeSimple,No,No,No,,,,1969,2360,VeryGood,4,3,,Two,Contemporary,"Lower1,Main",,Yes,1,Yes,LowFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.75,2.75,,BRIGHT,1560,800,VeryGood,,,38.9808522,-77.1691331
VAFX2061934,RES,Closed,,6,6,05/19/2022,05/24/2022 12:00:00 AM,06/24/2022,06/24/2022,"$1,595,000","$1,595,000","$1,722,000",1208,,Old Stable,,Mclean,VA,22102,FAIRFAXVA,,,,MC LEAN HUNT,Marianne K Prendergast,15094,"Washington Fine Properties, LLC",WFP4,(703) 317-7000,Laura C Mensing,147656,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,,Conventional,StandardSale,StandardSale,StandardSale,14674,2021,0.52,011,FeeSimple,No,No,Yes,Annually,260,Annually,1971,4850,VeryGood,6,4,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,3650,1200,VeryGood,,,38.942917,-77.2166653
MDMC2046202,RES,Closed,,91,91,04/21/2022,07/19/2022 12:00:00 AM,09/16/2022,08/31/2022,"$1,795,000","$1,625,000","$1,500,000",9713,,Hall,,Potomac,MD,20854,MONTGOMERYMD,,,,POTOMAC OUTSIDE,Rima G Tannous,5588,"Long & Foster Real Estate, Inc.",LNG338,(202) 966-1400,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,,Conventional,StandardSale,StandardSale,StandardSale,14563,2022,0.47,R,FeeSimple,No,No,No,,,,1978,5776,,6,6,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,4657,1119,,,,39.034034,-77.190628
MDMC2065816,RES,Closed,,5,5,08/21/2022,08/24/2022 12:00:00 AM,08/31/2022,08/31/2022,"$875,000","$875,000","$952,000",7033,,Barkwater,,Bethesda,MD,20817,MONTGOMERYMD,,,,CARDEROCK SPRINGS,Ana H. Barbosa,1231,"Weichert, REALTORS",WEI9,(301) 468-1600,Wendy I Banner,1223,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,,Cash,StandardSale,StandardSale,StandardSale,9712,2021,0.28,R,FeeSimple,No,No,Yes,Annually,200,Annually,1969,2780,Average,4,2,1,Two,Contemporary,"Lower1,Main,Upper1",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2637,143,Average,,,38.9808522,-77.1691331
MDMC2053212,RES,Closed,,7,7,06/02/2022,06/08/2022 12:00:00 AM,06/30/2022,06/30/2022,"$1,275,000","$1,275,000","$1,275,000",9637,,Accord,,Potomac,MD,20854,MONTGOMERYMD,,,,CONCORD,Sondra S Mulheron,92262,Compass,COMPS9,(301) 304-8444,Lorna D Nelson,3019613,RE/MAX Town Center,RXTC2,(301) 637-9762,,Conventional,StandardSale,StandardSale,StandardSale,8466,2021,0.52,R,FeeSimple,No,No,No,,,,1959,3120,,5,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,1,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2080,1040,,,,39.0125476,-77.2072903
MDMC728922,RES,Closed,,487,834,10/06/2020,02/16/2022 12:00:00 AM,07/06/2022,07/06/2022,"$2,300,000","$2,000,000","$2,000,000",8888,,Bradley,,Bethesda,MD,20817,MONTGOMERYMD,,,,POTOMAC OUTSIDE,William C.D. Burr,1595,TTR Sotheby's International Realty,TTRS4,(301) 967-3344,William C.D. Burr,1595,TTR Sotheby's International Realty,TTRS4,(301) 967-3344,,Other,StandardSale,StandardSale,StandardSale,20878,2021,2,,FeeSimple,No,No,No,,,,1985,10100,VeryGood,5,5,2,Three,Contemporary,"Lower1,Main,Upper1",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,5800,4300,VeryGood,,,38.9953374,-77.1249903
