MLSNumber,Category,Status,Type,DOM,CDOM,ListDate,Agreement of Sale/Signed Lease Date,OffMarketDate,SettledDate,OriginalPrice,List Price,SoldPrice,StreetNumber,StreetDirection,StreetName,UnitNumber,City,State,Zip Code,County,MLSArea,Township,SchoolDistrict,Subdivision,ListAgentName,ListAgentCode,ListOfficeName,ListOfficeCode,ListOfficePhone,SellingAgent,SellingAgentCode,SellingOfficeName,SellingOfficeCode,SellingOfficePhone,SellerConcessionsAmount,FinalFinancing,FinalShortSale,FinalThirdPartyApproval,FinalBankOwned,TaxAnnualTotal,TaxYear,AcresTotal,LandUseCode,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,One-TimeAssociationFee,AssociationFee,AssociationFeeFrequency,Age,InteriorSqFt,PropertyCondition,Bedrooms,BathsFull,BathsHalf,Design,Style,NumberofStories,FloorNumber,Basement YN,GarageSpaces,Fireplace YN,Laundry,Other Rooms,RoomCount,Central Air YN,Waterfront YN,New Construction YN,ModelName,AdditionalBankOwned,AdditionalThirdPartyApproval,AdditionalShortSale,BuyerBrokerCompensation,SubAgentCompensation,TransactionBrokerCompensation,OriginatingMLS,AboveGradeSqFt,BelowGradeSqFt,HomeBuilt,BasementFootprintPct,BasementFinishedPct ,Lat,Lng
VAAR2012556,RES,Closed,,18,18,02/23/2022,03/11/2022 12:00:00 AM,04/17/2022,04/11/2022,"$849,000","$849,000","$849,000",1314,N,Glebe,,Arlington,VA,22207,ARLINGTONVA,,,,WAYCROFT WOODLAWN,Torialai Bahadery,3084112,Fairfax Realty of Tysons,FRX2,(703) 752-8660,Laree Alyssa Miller,3269463,KW Metro Center,KWR19,(703) 535-3610,"$10,000",Conventional,StandardSale,StandardSale,StandardSale,7526,2021,0.13,026,FeeSimple,No,No,No,,,,1936,1538,,3,3,,Three,CapeCod,"Lower1,Main,Upper1",,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1538,0,,,,38.8875719,-77.118516
VAAR2012506,RES,Closed,,77,77,02/23/2022,05/10/2022 12:00:00 AM,06/11/2022,06/10/2022,"$449,950","$434,950","$422,500",851,N,Glebe,1408,Arlington,VA,22203,ARLINGTONVA,,,,CONTINENTAL,Hardeep K Sran,121873,RE/MAX Realty Group,RMX2,(301) 921-4500,Renu Singh,142808,United Real Estate,URLE1,(703) 665-3544,$500,Conventional,StandardSale,StandardSale,StandardSale,4496,2021,,009,Condominium,No,Yes,No,,,,2003,750,VeryGood,1,1,,One,CondoUnit,Main,1408,No,1,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.25,,,BRIGHT,750,0,VeryGood,,,38.88124880000001,-77.1145593
VAFX2051528,RES,Closed,,7,7,03/03/2022,03/21/2022 12:00:00 AM,05/06/2022,05/06/2022,"$419,999","$430,000","$435,000",6381,,Michael Robert,,Springfield,VA,22150,FAIRFAXVA,,,,GREENWOOD,Intekhab A Khan,75007,Ikon Realty,IKON6,(703) 658-3999,Goher N Khan,116881,Samson Properties,SAMP1,(703) 378-8810,,Conventional,StandardSale,StandardSale,StandardSale,4804,2021,0.02,,FeeSimple,No,No,Yes,Quarterly,356,Quarterly,1996,1320,,4,2,1,Three,Colonial,"Lower1,Lower2,Main,Upper1,Upper2",,Yes,,No,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,0,,,BRIGHT,960,360,,,100,38.7768918,-77.1583412
VAFX2051154,RES,Closed,,28,28,02/19/2022,03/17/2022 12:00:00 AM,04/14/2022,04/14/2022,"$379,900","$379,900","$365,000",3409,,Lakeside View,17-1,Falls Church,VA,22041,FAIRFAXVA,,,,WATERS EDGE,Daan De Raedt,146438,Property Collective,PROPCOL1,(703) 253-8505,Omar H Khatib,3327418,"Keller Williams Chantilly Ventures, LLC",KWR4,(703) 815-5700,,Conventional,StandardSale,StandardSale,StandardSale,4185,2022,,035,Condominium,No,Yes,No,,,,1985,1049,,2,1,,One,Traditional,Main,1,No,,Yes,HasLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1049,0,,,,38.8589,-77.1427503
VAAX2009566,RES,Closed,,64,64,02/19/2022,04/23/2022 12:00:00 AM,07/15/2022,07/15/2022,"$349,500","$309,900","$309,900",203,,Yoakum,408,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,WATERGATE AT LANDMARK,Robert A Blitzer,17663,RE/MAX Allegiance,RMAX127,(703) 824-4800,Taehyun Kim,3108870,First Decision Realty LLC,FDER1,(703) 539-7062,,Conventional,StandardSale,StandardSale,StandardSale,2929,2021,,015,Condominium,No,Yes,No,,,,1975,1309,,2,2,,One,Contemporary,Main,4,No,,,,,,Yes,No,No,G,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1309,0,,,,38.8103929,-77.1393968
VAAR2012540,RES,Closed,,41,41,02/19/2022,03/31/2022 12:00:00 AM,04/22/2022,04/22/2022,"$69,000","$69,000","$63,500",900,N,Taylor,711,Arlington,VA,22203,ARLINGTONVA,,,,THE JEFFERSON - SUNRISE SENIOR LIVING,Carole R. Stadfield,15016,Coldwell Banker Realty,CBRB47,(703) 471-7220,Deborah K Tritle,86275,"Weichert, REALTORS",WEI70,(703) 760-8880,,Cash,StandardSale,StandardSale,StandardSale,773,2021,,009,Condominium,Yes,Yes,No,,,,1992,686,Excellent,1,1,,One,Colonial,Main,7,No,300,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,686,0,Excellent,,,38.8812752,-77.11300949999999
VAAX2009594,RES,Closed,,23,23,02/19/2022,03/13/2022 12:00:00 AM,04/08/2022,04/08/2022,"$289,000","$289,000","$281,000",250,S,Reynolds,1504,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,TEMPLETON OF ALEXANDRIA,Margaret E Ruhe,94341,KW United,KWR30,(703) 533-1500,Olga B Teets,136720,"Pearson Smith Realty, LLC",PSTH3,(571) 386-1075,"$5,620",FHA,StandardSale,StandardSale,StandardSale,2603,2021,,015,Condominium,No,Yes,No,,,,1974,1262,Excellent,1,1,1,One,Contemporary,Main,15,No,1,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1262,0,Excellent,,,38.8103592,-77.12749389999999
VAFX2050670,RES,Closed,,0,0,03/10/2022,03/10/2022 12:00:00 AM,04/29/2022,04/29/2022,"$698,000","$698,000","$715,000",3913,,Oak Hill,,Annandale,VA,22003,FAIRFAXVA,,,,SLEEPY HOLLOW WOODS,AnaMaria C Flores,3031013,Fairfax Realty Select,FXR1,(703) 533-8660,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,,Conventional,StandardSale,StandardSale,StandardSale,7971,2022,0.3,011,FeeSimple,No,No,No,,,,1965,2300,,5,2,1,Four,SplitLevel,"Main,Upper1,Upper2",,Yes,,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2300,,,,,38.8346943,-77.1779266
VAFX2051356,RES,Closed,,14,14,03/10/2022,03/22/2022 12:00:00 AM,04/27/2022,04/22/2022,"$685,000","$685,000","$668,000",3139,,Readsborough,,Fairfax,VA,22031,FAIRFAXVA,,,,CHESTERFIELD MEWS,Tony O Saa,105642,"Weichert, REALTORS",WEI58,(703) 549-8700,Anthony H Lam,3033978,Redfin Corporation,REFC1,(703) 665-6665,"$1,000",Conventional,StandardSale,StandardSale,StandardSale,7230,2022,0.04,031,FeeSimple,No,No,Yes,Monthly,110,Monthly,1980,2249,Excellent,3,2,2,Three,Contemporary,"Lower1,Main,Upper1",,Yes,,Yes,,,,Yes,No,No,CANTERBURY-1,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1749,500,Excellent,,,38.8635902,-77.2570299
VAAX2009558,RES,Closed,,14,14,02/17/2022,03/10/2022 12:00:00 AM,05/10/2022,05/06/2022,"$199,900","$204,900","$195,000",5340,,Holmes Run,308,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,NONE AVAILABLE,Saliea Hakim,3334297,BNI Realty,BNI1,(703) 913-6100,MENGHES OGBAMICAEL,3046338,Ikon Realty,IKON6,(703) 658-3999,,Conventional,StandardSale,StandardSale,StandardSale,2220,2021,,015,Condominium,No,Yes,No,,,,1967,849,,1,1,,One,Contemporary,Main,3,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,849,0,,,,38.8091307,-77.111642
VAFX2047674,RES,Closed,,18,18,02/20/2022,04/09/2022 12:00:00 AM,04/28/2022,04/27/2022,"$740,000","$715,000","$725,000",6122,,Tammy,,Alexandria,VA,22310,FAIRFAXVA,,,,GREEN MEADOW,Katharine R Christofides,3024992,CENTURY 21 New Millennium,CENT2007,(703) 556-4222,Muhammad S Arain,114905,USA One Realty Corporation,UORC1,(703) 237-8818,"$10,000",Conventional,StandardSale,StandardSale,StandardSale,7022,2021,0.23,011,FeeSimple,No,No,No,,,,1972,2486,Excellent,5,3,0,Three,Colonial,"Lower1,Main,Upper1",,Yes,1,Yes,"BsmtLaundry,DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2058,428,Excellent,,,38.785905,-77.143672
VAFX2051264,RES,Closed,,8,8,02/17/2022,02/23/2022 12:00:00 AM,07/05/2022,07/01/2022,"$1,600,000","$1,600,000","$1,565,000",6000,,Edgewood,,Alexandria,VA,22310,FAIRFAXVA,,,,WALHAVEN,Eric P Stewart,3054992,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,Abraham Endale,3319766,Samson Properties,SAMP4,(703) 378-8810,,Conventional,StandardSale,StandardSale,StandardSale,13989,2021,0.59,011,FeeSimple,No,No,No,,,,2010,7500,,6,6,1,Three,Manor,"Lower1,Main,Upper1",,Yes,3,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,5632,1868,,,,38.782389,-77.126365
VAAR2010956,RES,Closed,,13,13,02/18/2022,02/28/2022 12:00:00 AM,04/08/2022,04/07/2022,"$224,700","$224,700","$227,000",4600,S,Four Mile Run,634,Arlington,VA,22204,ARLINGTONVA,,,,THE CARLTON,Cathy V Poungmalai,79550,"EXP Realty, LLC",EXPY1,(866) 825-7169,William Conover,3094859,"Long & Foster Real Estate, Inc.",LNG336,(301) 229-4000,,Cash,StandardSale,StandardSale,StandardSale,2308,2021,,009,Condominium,No,Yes,No,,,,1965,1084,"Excellent,VeryGood",2,1,,One,CondoUnit,Main,6,No,1,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1084,0,"Excellent,VeryGood",,,38.8549049,-77.10739029999999
VAAR2012386,RES,Closed,,24,24,02/17/2022,03/11/2022 12:00:00 AM,04/08/2022,04/08/2022,"$710,000","$685,000","$685,000",851,N,Glebe,505,Arlington,VA,22203,ARLINGTONVA,,,,CONTINENTAL,Thomas E Avent Jr.,53639,RE/MAX West End,RMXWE1,(703) 596-5303,Jennifer Toole Jo,3216134,TTR Sotheby's International Realty,TTRS8,(703) 745-1212,,Conventional,StandardSale,StandardSale,StandardSale,6646,2021,,009,Condominium,No,Yes,No,,,,2003,1165,,2,2,,One,Contemporary,Main,5,No,1,Yes,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1165,0,,,,38.88124880000001,-77.1145593
VAFX2051188,RES,Closed,,31,31,02/23/2022,03/22/2022 12:00:00 AM,04/22/2022,04/22/2022,"$224,900","$224,900","$230,000",8310,,Tobin,8310-12,Annandale,VA,22003,FAIRFAXVA,,,,WOODBURN VILLAGE,Devin P Moore,3033191,"Zoome Realty, LLC",ZOOME1,(703) 782-4422,Alexsandra V Rodriguez,3088746,RE/MAX One Solutions,REOS1,(703) 992-0254,,Conventional,StandardSale,StandardSale,StandardSale,2440,2022,,041,Condominium,No,Yes,No,,,,1969,898,,2,1,,One,Colonial,Main,1,No,,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,898,0,,,,38.853721,-77.235704
VAAR2012262,RES,Closed,,16,16,02/18/2022,03/10/2022 12:00:00 AM,04/08/2022,04/08/2022,"$165,000","$165,000","$169,950",3701,,5Th,308,Arlington,VA,22204,ARLINGTONVA,,,,STRATTON HOUSE,Jim McCowan,73846,"Long & Foster Real Estate, Inc.",LNG84,(703) 522-0500,Tamara Declama,3296121,Compass,COMPS1,(202) 386-6330,,FHA,StandardSale,StandardSale,StandardSale,1926,2021,,017,Condominium,No,Yes,No,,,,1958,490,VeryGood,0,1,,One,ArtDeco,Main,3,No,,,Common,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,490,0,VeryGood,,,38.8665183,-77.0979569
VAFX2046190,RES,Closed,,7,7,03/09/2022,03/31/2022 12:00:00 AM,04/21/2022,04/21/2022,"$425,000","$425,000","$445,000",3701,S,George Mason,1315N,Falls Church,VA,22041,FAIRFAXVA,,,,SKYLINE PLAZA,Elena G Gorbounova,122256,RE/MAX Allegiance,RMAX127,(703) 824-4800,Khaneisha Yvonne Pagan,3249229,KW Metro Center,KWR19,(703) 535-3610,,Cash,StandardSale,StandardSale,StandardSale,4325,2021,,047,Condominium,No,Yes,No,,,,1973,1842,Excellent,3,2,0,One,Contemporary,Main,13,No,1,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1842,0,Excellent,,,38.8435823,-77.1135489
VAFX2051166,RES,Closed,,36,36,02/21/2022,03/27/2022 12:00:00 AM,04/22/2022,04/22/2022,"$339,999","$314,999","$310,000",3701,S,George Mason,313N,Falls Church,VA,22041,FAIRFAXVA,,,,SKYLINE PLAZA,Elena G Gorbounova,122256,RE/MAX Allegiance,RMAX127,(703) 824-4800,HABTE GHEBRE,3092341,Summer Realtors Inc,SURI1,(703) 217-1200,,FHA,StandardSale,StandardSale,StandardSale,3060,2021,,047,Condominium,No,Yes,No,,,,1973,1177,VeryGood,2,1,1,One,Contemporary,Main,3,No,2,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1177,0,VeryGood,,,38.8435823,-77.1135489
VAAX2009436,RES,Closed,,9,9,02/24/2022,03/07/2022 12:00:00 AM,04/08/2022,04/08/2022,"$579,000","$579,000","$585,000",5406,,Wycklow,,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,HOLLAND TOWNE,Anthony H Lam,3033978,Redfin Corporation,REFC1,(703) 665-6665,Janet Mwobobia,3028734,"Long & Foster Real Estate, Inc.",LNG183,(703) 683-0400,"$1,000",Conventional,StandardSale,StandardSale,StandardSale,5786,2021,0.03,058,FeeSimple,No,No,Yes,Monthly,101,Monthly,1985,2016,,3,2,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1344,672,,,,38.8246487,-77.1213883
VAAX2009514,RES,Closed,,62,62,02/17/2022,04/19/2022 12:00:00 AM,06/21/2022,06/15/2022,"$370,000","$370,000","$353,000",205,,Yoakum,411,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,WATERGATE AT LANDMARK,Russell T. thomas Boyle,17659,RE/MAX Allegiance,RMAX127,(703) 824-4800,Russell T. thomas Boyle,17659,RE/MAX Allegiance,RMAX127,(703) 824-4800,,Conventional,StandardSale,StandardSale,StandardSale,3798,2021,,015,Condominium,No,Yes,No,,,,1975,1621,,3,2,1,One,Contemporary,Main,4,No,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1621,0,,,,38.8103929,-77.1393968
VAFX2045106,RES,Closed,,5,5,03/08/2022,03/15/2022 12:00:00 AM,04/19/2022,04/19/2022,"$850,000","$850,000","$1,000,000",2945,,Cedar,,Fairfax,VA,22031,FAIRFAXVA,,,,FAIRHILL ON THE BOULEVRD,Nathan Daniel Johnson,114974,Keller Williams Capital Properties,KWCP3,(703) 964-1290,Karen Schiro,3053006,Compass,COMPS7,(703) 229-8935,,Conventional,StandardSale,StandardSale,StandardSale,8889,2022,0.73,011,FeeSimple,No,No,No,,,,1939,2883,,4,2,1,Three,CapeCod,"Lower1,Main,Upper1",,Yes,1,Yes,HasLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2,,,BRIGHT,2256,627,,,,38.8534369,-77.313152
VAAX2009478,RES,Closed,,25,25,02/18/2022,03/14/2022 12:00:00 AM,04/15/2022,04/14/2022,"$315,999","$299,500","$299,500",3470,,Martha Custis,,Alexandria,VA,22302,ALEXANDRIACITYVA,,,,PARKFAIRFAX,John F Welch,44468,RE/MAX Allegiance,RMAX127,(703) 824-4800,Iman Mohamed Elagazy,3222535,Smith & Schnider LLC,SSSL1,(703) 935-1218,,Conventional,StandardSale,StandardSale,StandardSale,3148,2021,,014,Condominium,No,Yes,No,,,,1941,805,,1,1,,One,Colonial,Main,1,No,,,,,,No,No,No,Monroe,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,805,0,,,,38.8376056,-77.0834841
VAFX2046594,RES,Closed,,7,7,02/24/2022,03/01/2022 12:00:00 AM,04/28/2022,04/28/2022,"$1,125,000","$1,125,000","$1,125,000",6444,,Elmdale,,Alexandria,VA,22312,FAIRFAXVA,,,,PINECREST,John D Edwards,3115388,"Pearson Smith Realty, LLC",PSTH3,(571) 386-1075,Edward A Lichorat,3019671,Compass,COMPS2,(301) 298-1001,"$17,000",Conventional,StandardSale,StandardSale,StandardSale,10992,2021,0.6,011,FeeSimple,No,No,No,,,,1956,3706,,4,3,,One,Contemporary,Main,,No,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,3706,0,,,,38.8281155,-77.1625316
VAAR2012378,RES,Closed,,19,19,02/28/2022,03/18/2022 12:00:00 AM,04/20/2022,04/20/2022,"$629,000","$610,000","$610,000",2979,S,Columbus,,Arlington,VA,22206,ARLINGTONVA,,,,FAIRLINGTON VILLAGES,Turan Tombul,79302,RE/MAX Allegiance,RMAX127,(703) 824-4800,Aymee B Lubinski,3317029,"Genalo & Associates, LLC.",GENAL1,(540) 895-7325,,Conventional,StandardSale,StandardSale,StandardSale,5018,2021,,,Condominium,No,Yes,No,,,,1944,1383,Excellent,2,2,0,Three,Colonial,"Lower1,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,922,461,Excellent,,,38.8376865,-77.10083929999999
VAFX2050806,RES,Closed,,42,42,02/15/2022,03/28/2022 12:00:00 AM,05/02/2022,04/29/2022,"$825,000","$825,000","$800,000",2632,,Bowdoin,,Vienna,VA,22180,FAIRFAXVA,,,,DUNN LORING WOODS,Wanda J Himes,50042,"The Himes Group, LLC",HIMES1,(540) 252-4899,Puneet Bhagi,3005784,Ikon Realty,IKON6,(703) 658-3999,"$5,000",Conventional,StandardSale,StandardSale,StandardSale,8195,2022,0.28,011,FeeSimple,No,No,No,,,,1962,1604,VeryGood,3,2,1,Three,SplitLevel,Main,,Yes,,Yes,,,7,Yes,No,No,,StandardSale,StandardSale,StandardSale,2,,,BRIGHT,1296,308,VeryGood,,,38.883803,-77.233121
VAAR2012362,RES,Closed,,7,7,02/22/2022,02/28/2022 12:00:00 AM,05/02/2022,04/28/2022,"$1,435,000","$1,435,000","$1,410,000",305,N,Lincoln,,Arlington,VA,22201,ARLINGTONVA,,,,ASHTON HEIGHTS,Natalie U Roy,3046912,KW Metro Center,KWR17,(703) 224-6000,Karen Frances Grunstra,3296831,KW Metro Center,KWR17,(703) 224-6000,,Conventional,StandardSale,StandardSale,StandardSale,12311,2021,0.18,026,FeeSimple,No,No,No,,,,1934,2260,Excellent,4,3,1,Three,CapeCod,"Lower1,Main,Upper1",,Yes,1,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2260,,Excellent,,,38.8762081,-77.0989386
VAFX2050788,RES,Closed,,34,34,02/18/2022,03/23/2022 12:00:00 AM,04/29/2022,04/28/2022,"$239,900","$229,900","$210,000",4106,,Mangalore,102,Annandale,VA,22003,FAIRFAXVA,,,,ANNANDALE GARDENS,Hung Dung C Nguyen,65430,"Top Century Realty, Inc.",TOPC1,(703) 626-5550,Hung Dung C Nguyen,65430,"Top Century Realty, Inc.",TOPC1,(703) 626-5550,,Conventional,StandardSale,StandardSale,StandardSale,2309,2022,,041,Condominium,No,Yes,No,,,,1965,944,,2,1,,One,Colonial,Main,1,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,944,0,,,,38.8341458,-77.1933769
VAFX2050664,RES,Closed,,2,2,02/15/2022,02/17/2022 12:00:00 AM,04/21/2022,04/21/2022,"$460,000","$460,000","$460,000",6412,,Gildar,,Alexandria,VA,22310,FAIRFAXVA,,,,GEORGETOWN WOODS,Jorge A Alvarez,114775,First Decision Realty LLC,FDER1,(703) 539-7062,Milko Fercovich,3091378,First Decision Realty LLC,FDER1,(703) 539-7062,,FHA,StandardSale,StandardSale,StandardSale,4511,2021,0.07,031,FeeSimple,No,No,Yes,Quarterly,216.48,Quarterly,1969,1320,,3,2,1,Two,Colonial,"Main,Upper1",,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,1.5,,,BRIGHT,1320,0,,,,38.778146,-77.150736
VAAR2012270,RES,Closed,,20,20,03/02/2022,03/21/2022 12:00:00 AM,04/29/2022,04/29/2022,"$519,900","$519,900","$515,000",1029,N,Stuart,101,Arlington,VA,22201,ARLINGTONVA,,,,BALLSTON,Melissa Ann Koss,3331824,Keller Williams Realty,KWR21,(703) 636-7300,Eric D Kutch,53297,"McEnearney Associates, Inc.",MCE6,(703) 525-1900,$,Conventional,StandardSale,StandardSale,StandardSale,4597,2021,,017,Condominium,No,Yes,No,,,,1985,878,Excellent,2,1,,One,Traditional,Main,1,No,1,No,"DryerInUnit,WasherInUnit",,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,878,0,Excellent,,,38.8832022,-77.111571
VAFX2050476,RES,Closed,,21,21,02/14/2022,04/14/2022 12:00:00 AM,05/10/2022,05/06/2022,"$956,000","$956,000","$957,861",6093,,Deer Ridge,,Springfield,VA,22150,FAIRFAXVA,,,,HIGHGROVE ESTATES,Daniel J. Beirne,3143617,"Open Door Brokerage, LLC",ODB1,(480) 351-6622,Altaf S Mohamed,78093,Compass,COMPS9,(301) 304-8444,"$2,000",Conventional,StandardSale,StandardSale,StandardSale,9148,2021,0.2,011,FeeSimple,No,No,Yes,Quarterly,173,Quarterly,2000,3228,,5,4,,Two,Traditional,"Lower1,Main",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2,,,BRIGHT,3228,0,,,,38.7866902,-77.1568005
VAAR2012258,RES,Closed,,108,108,02/13/2022,05/28/2022 12:00:00 AM,06/30/2022,06/30/2022,"$240,000","$230,000","$220,000",900,N,Taylor,1220,Arlington,VA,22203,ARLINGTONVA,,,,THE JEFFERSON - SUNRISE SENIOR LIVING,Jason Curry,3024967,KW Metro Center,KWR17,(703) 224-6000,Roxanne Y Southern,111924,Samson Properties,SAMP6,(571) 378-1346,,Cash,StandardSale,StandardSale,StandardSale,2250,2021,,009,Condominium,Yes,Yes,No,,,,1992,981,,2,2,,One,Traditional,Main,12,No,300,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,981,0,,,,38.8812752,-77.11300949999999
VAFX2050344,RES,Closed,,1,1,02/13/2022,02/13/2022 12:00:00 AM,04/12/2022,04/12/2022,"$715,000","$715,000","$715,000",6436,,Burwell,,Springfield,VA,22150,FAIRFAXVA,,,,MONTICELLO WOODS,Joe Azer,3068743,Samson Properties,SAMP1,(703) 378-8810,Cynthia Chen,3278730,Samson Properties,SAMP24,(703) 378-8810,,VA,StandardSale,StandardSale,StandardSale,6718,2021,0.37,011,FeeSimple,No,No,No,,,,1965,2478,,5,2,1,Two,Colonial,"Main,Upper1",,No,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2478,0,,,,38.7805265,-77.1657487
VAAX2009320,RES,Closed,,26,26,02/10/2022,03/04/2022 12:00:00 AM,04/05/2022,04/05/2022,"$425,000","$425,000","$399,000",309,,Yoakum,1007,Alexandria,VA,22304,ALEXANDRIACITYVA,,,,WATERGATE AT LANDMARK,Russell T. thomas Boyle,17659,RE/MAX Allegiance,RMAX127,(703) 824-4800,Patty M Couto,3080114,Compass,COMPS6,(703) 266-7277,,Conventional,StandardSale,StandardSale,StandardSale,4012,2021,,015,Condominium,No,Yes,No,,,,1979,1621,,3,2,,One,Contemporary,Main,10,No,1,,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1621,0,,,,38.8103929,-77.1393968
VAFX2047434,RES,Closed,,13,13,02/23/2022,03/07/2022 12:00:00 AM,04/15/2022,04/15/2022,"$1,300,000","$1,300,000","$1,287,500",2965,,Winter Jack,,Fairfax,VA,22031,FAIRFAXVA,,,,MOSAIC AT MERRIFIELD,Kenneth B Trotter,3053498,TTR Sotheby's International Realty,TTRS8,(703) 745-1212,Mona Banes,3104176,TTR Sothebys International Realty,TTRS3,(703) 319-3344,,Conventional,StandardSale,StandardSale,StandardSale,13682,2022,0.03,031,FeeSimple,No,No,Yes,Monthly,208.33,Monthly,2019,2982,Excellent,4,4,1,Four,Transitional,"Main,Upper1,Upper2,Upper3",,No,2,Yes,"HasLaundry,UpprFlrLndry",,,Yes,No,No,Redstone,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,2982,0,Excellent,,,38.8702435,-77.2335712
VAFA2000618,RES,Closed,,0,0,03/01/2022,03/01/2022 12:00:00 AM,04/30/2022,04/29/2022,"$1,099,000","$1,099,000","$1,275,000",500,E,Columbia,,Falls Church,VA,22046,FALLSCHURCHCITYVA,,,,BROADMONT,John Moore,3098046,Compass,COMPS6,(703) 266-7277,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,,Conventional,StandardSale,StandardSale,StandardSale,12032,2021,0.28,004,FeeSimple,No,No,No,,,,1962,2673,,4,3,,Two,RaisedRanch,"Lower1,Main",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1386,1287,,,,38.8812479,-77.1611659
VAAX2007660,RES,Closed,,6,6,02/10/2022,02/15/2022 12:00:00 AM,04/18/2022,04/18/2022,"$515,000","$515,000","$520,000",2908,S,Dinwiddie,,Arlington,VA,22206,ALEXANDRIACITYVA,,,,FAIRLINGTON VILLAGE,Kay Houghton,3070125,KW Metro Center,KWR17,(703) 224-6000,Joseph Alexander Torres,3315357,Coldwell Banker Realty,CBRB47,(703) 471-7220,,VA,StandardSale,StandardSale,StandardSale,5699,2021,,014,Condominium,No,Yes,No,,,,1948,1383,,2,2,,Three,Colonial,"Lower1,Main,Upper1",,Yes,,,"DryerInUnit,LowFlrLndry,WasherInUnit",,,Yes,No,No,Clarendon II,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,922,461,,,,38.8389247,-77.10431059999999
