MLSNumber,Category,Status,Type,DOM,CDOM,ListDate,Agreement of Sale/Signed Lease Date,OffMarketDate,SettledDate,OriginalPrice,List Price,SoldPrice,StreetNumber,StreetDirection,StreetName,UnitNumber,City,State,Zip Code,County,MLSArea,Township,SchoolDistrict,Subdivision,ListAgentName,ListAgentCode,ListOfficeName,ListOfficeCode,ListOfficePhone,SellingAgent,SellingAgentCode,SellingOfficeName,SellingOfficeCode,SellingOfficePhone,SellerConcessionsAmount,FinalFinancing,FinalShortSale,FinalThirdPartyApproval,FinalBankOwned,TaxAnnualTotal,TaxYear,AcresTotal,LandUseCode,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,One-TimeAssociationFee,AssociationFee,AssociationFeeFrequency,Age,InteriorSqFt,PropertyCondition,Bedrooms,BathsFull,BathsHalf,Design,Style,NumberofStories,FloorNumber,Basement YN,GarageSpaces,Fireplace YN,Laundry,Other Rooms,RoomCount,Central Air YN,Waterfront YN,New Construction YN,ModelName,AdditionalBankOwned,AdditionalThirdPartyApproval,AdditionalShortSale,BuyerBrokerCompensation,SubAgentCompensation,TransactionBrokerCompensation,OriginatingMLS,AboveGradeSqFt,BelowGradeSqFt,HomeBuilt,BasementFootprintPct,BasementFinishedPct ,Lat,Lng
MDMC2039884,RES,Closed,,6,6,03/03/2022,03/08/2022 12:00:00 AM,04/07/2022,04/07/2022,"$389,000","$389,000","$415,000",2,,Suncroft,,Silver Spring,MD,20904,MONTGOMERYMD,,,,NOTTINGHAM WOODS,Gali Jeanette Sapir,3263286,"Long & Foster Real Estate, Inc.",LNG194,(240) 497-1700,Elio Cruz,3092651,Fairfax Realty Premier,FXR3,(301) 439-9500,,Conventional,StandardSale,StandardSale,StandardSale,3029,2021,0.04,R,FeeSimple,No,No,Yes,Monthly,96,Monthly,1989,1120,,3,2,1,Two,Colonial,"Main,Upper1",,No,,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1120,0,,,,39.0769034,-77.0055304
MDMC2039640,RES,Closed,,9,9,03/02/2022,03/10/2022 12:00:00 AM,05/14/2022,05/13/2022,"$2,149,000","$2,149,000","$2,100,000",5721,,Kingswood,,Bethesda,MD,20814,MONTGOMERYMD,,,,ALTA VISTA GARDENS,Andres A Serafini,3006964,RLAH @properties,RLAH1,(301) 652-0643,Michael J Matese,3944,Compass,COMPS9,(301) 304-8444,,Conventional,StandardSale,StandardSale,StandardSale,17812,2021,0.27,R,FeeSimple,No,No,No,,,,2015,7162,Excellent,6,6,0,Four,Craftsman,"Lower1,Main,Upper1,Upper2",,Yes,2,Yes,"Hookup,LowFlrLndry,UpprFlrLndry",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,4855,2307,Excellent,,,39.0184502,-77.1148818
MDMC2039732,RES,Closed,,8,8,03/09/2022,03/16/2022 12:00:00 AM,04/06/2022,04/06/2022,"$605,000","$605,000","$650,000",11931,,Bargate,11931,North Bethesda,MD,20852,MONTGOMERYMD,,,,MONTROSE WOODS,Orianna Strom Helms,3249572,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,Anjelika V Dmitrieva,3008778,"Long & Foster Real Estate, Inc.",LNG194,(240) 497-1700,,Conventional,StandardSale,StandardSale,StandardSale,5691,2022,,U,Condominium,No,Yes,No,,,,1978,2125,,3,3,1,Three,Traditional,"Lower1,Main,Upper1",,Yes,,Yes,LowFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2125,,,,,39.0525239,-77.132204
MDMC2039878,RES,Closed,,6,6,03/04/2022,03/07/2022 12:00:00 AM,04/08/2022,04/08/2022,"$785,990","$785,990","$786,000",15433,,Indianola,,Derwood,MD,20855,MONTGOMERYMD,,,,DERWOOD STATION,Rita Ahuja,1053,RE/MAX Realty Group,RMX1,(301) 258-7757,Camille J Gemayel,2558,Coldwell Banker Realty,CBRB106,(202) 387-6180,,Conventional,StandardSale,StandardSale,StandardSale,7121,2021,0.26,R,FeeSimple,No,No,Yes,SemiAnnually,113,SemiAnnually,1986,3138,VeryGood,5,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.25,2.25,,BRIGHT,2508,630,VeryGood,,,39.1116593,-77.1515223
MDMC2039636,RES,Closed,,7,7,03/04/2022,03/09/2022 12:00:00 AM,04/12/2022,04/11/2022,"$599,900","$599,900","$602,000",10216,,Duvawn,,Silver Spring,MD,20902,MONTGOMERYMD,,,,CARROLL KNOLLS,Edith Geovana Dawson,141733,Samson Properties,SAMP4,(703) 378-8810,Joanna Chacon Molina,3108887,Compass,COMPS17,(240) 219-2422,,Conventional,StandardSale,StandardSale,StandardSale,4697,2021,0.15,R,FeeSimple,No,No,No,,,,1954,1729,Excellent,4,2,1,Two,Rancher,"Lower1,Main",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,988,741,Excellent,,,39.0248598,-77.0559253
MDMC2039854,RES,Closed,,7,7,03/12/2022,03/18/2022 12:00:00 AM,04/20/2022,04/18/2022,"$645,000","$645,000","$645,000",1537,,Rabbit Hollow,,Silver Spring,MD,20906,MONTGOMERYMD,,,,POPLAR RUN,Yolanda L Liriano,121546,"Smart Realty, LLC",CMAR1,(301) 445-1395,Judith Egbarin,3088030,Blue Ribbon Realty,BRIR1,(301) 385-4741,,Conventional,StandardSale,StandardSale,StandardSale,6123,2022,,R,Other,No,No,Yes,Monthly,136,Monthly,2012,2460,,3,3,1,Three,Colonial,"Main,Upper1",,No,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2160,300,,,,39.0749361,-77.0352909
MDMC2039838,RES,Closed,,21,21,03/02/2022,03/22/2022 12:00:00 AM,05/13/2022,05/13/2022,"$219,900","$219,900","$215,000",3852,,Bel Pre,3852-6,Silver Spring,MD,20906,MONTGOMERYMD,,,,GRAND BEL MANOR,Miguel F Ruiz,5007,RE/MAX Realty Services,RBE3,(240) 403-0400,Peter E Maser,102987,"Long & Foster Real Estate, Inc.",LNG14,(301) 469-4700,,Conventional,StandardSale,StandardSale,StandardSale,1277,2022,,U,Condominium,No,Yes,No,,,,1971,1036,Excellent,3,2,,One,Contemporary,Main,1,No,,,Shared,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1036,0,Excellent,,,39.0915949,-77.0516139
MDMC2038798,RES,Closed,,6,6,03/03/2022,03/08/2022 12:00:00 AM,04/08/2022,04/07/2022,"$539,900","$539,900","$543,000",1032,,Copperstone,,Rockville,MD,20852,MONTGOMERYMD,,,,HUNGERFORD,Eric P Stewart,5496,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,Sarah Dwyer,3307138,"EXP Realty, LLC",EXXP1,(888) 860-7369,,Conventional,StandardSale,StandardSale,StandardSale,5039,2021,0.05,R,FeeSimple,No,No,Yes,Monthly,65,Monthly,1982,1280,Excellent,3,2,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1280,0,Excellent,,,39.0747234,-77.1420593
MDMC2039686,RES,Closed,,91,91,03/03/2022,06/05/2022 12:00:00 AM,07/12/2022,07/11/2022,"$600,000","$575,000","$575,000",1707,,Lansdowne,,Silver Spring,MD,20910,MONTGOMERYMD,,,,WOODSIDE FOREST,James A Grant,121377,Compass,COMPS1,(202) 386-6330,Russell Carter,3101351,Keller Williams Capital Properties,KWCP1,(202) 243-7700,"$10,000",VA,StandardSale,StandardSale,StandardSale,5826,2022,0.16,R,FeeSimple,No,No,No,,,,1955,2432,,4,2,1,Two,Rancher,"Lower1,Main",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2432,,,,,39.0123959,-77.042005
MDMC2039642,RES,Closed,,42,42,03/02/2022,04/12/2022 12:00:00 AM,05/17/2022,05/11/2022,"$820,000","$777,000","$770,000",60,,Waddington,,Rockville,MD,20850,MONTGOMERYMD,,,,PT ROCKVILLE TWN RES 1,Pasquale Carannante,3015989,RE/Max Experience,RXEP1,(410) 255-0000,Nathan Hunt,3063127,"Long & Foster Real Estate, Inc.",LNG78,(703) 437-3800,,Conventional,StandardSale,StandardSale,StandardSale,8588,2022,0.07,R,FeeSimple,No,No,Yes,Monthly,144,Monthly,1999,2782,,4,3,1,Three,Colonial,"Lower1,Main,Upper1",2,Yes,2,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.25,0,,BRIGHT,2212,570,,,,39.0743701,-77.1523057
MDMC2039370,RES,Closed,,41,41,02/27/2022,04/26/2022 12:00:00 AM,06/16/2022,06/15/2022,"$499,900","$459,900","$455,000",5,,Vantage Hill,3-A,Silver Spring,MD,20906,MONTGOMERYMD,,,,LEISURE WORLD,John H Radcliffe,4751,"Weichert, REALTORS",WEI28,(301) 681-0550,James J Higgins,2963,"Weichert, REALTORS",WEI28,(301) 681-0550,,Conventional,StandardSale,StandardSale,StandardSale,4352,2022,,U,Condominium,Yes,Yes,Yes,Monthly,0,Monthly,1977,1251,,3,2,,One,Rancher,Main,,No,3,,,,,Yes,No,No,St Andrews,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1251,0,,,,39.1035719,-77.0708222
MDMC2037456,RES,Closed,,3,3,03/02/2022,03/06/2022 12:00:00 AM,04/08/2022,04/08/2022,"$1,350,000","$1,350,000","$1,500,000",12007,,Brookhaven,,Silver Spring,MD,20902,MONTGOMERYMD,,,,SPRINGBROOK FOREST,Helen Trybus,3056875,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,Judith Shields,3060251,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,,Cash,StandardSale,StandardSale,StandardSale,6035,2021,0.97,R,FeeSimple,No,No,No,,,,1952,5261,,5,5,2,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,3804,1457,,,,39.0562804,-77.0167648
MDMC2039492,RES,Closed,,4,4,03/04/2022,03/07/2022 12:00:00 AM,04/07/2022,04/07/2022,"$555,000","$555,000","$550,000",11210,,Troy,,Rockville,MD,20852,MONTGOMERYMD,,,,RANDOLPH HILLS,Stanley E Weightman,5898,Taylor Properties,TAYL1,(301) 970-2447,Henry Nam,3224827,Samson Properties,SAMP13,(240) 630-8689,,VA,StandardSale,StandardSale,StandardSale,5034,2021,0.27,R,FeeSimple,No,No,No,,,,1960,1580,Excellent,3,2,,Two,Rancher,"Lower1,Main",,Yes,,Yes,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,988,592,Excellent,,,39.0363412,-77.0893406
MDMC2031076,RES,Closed,,4,4,03/03/2022,03/06/2022 12:00:00 AM,04/22/2022,04/22/2022,"$790,000","$790,000","$861,000",10906,,Brewer House,,Rockville,MD,20852,MONTGOMERYMD,,,,TUCKERMAN STATION,Nancy J Gittleson,111727,"Long & Foster Real Estate, Inc.",LNG4,(301) 299-6000,Karl M Operle,52004,McEnearney Associates,MCE14,(202) 903-2200,,Conventional,StandardSale,StandardSale,StandardSale,7546,2021,0.05,R,FeeSimple,No,No,Yes,Monthly,283.48,Monthly,1987,2604,Excellent,3,3,1,Three,Georgian,"Lower1,Main,Upper1",,Yes,,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0.5,,BRIGHT,2004,600,Excellent,,,39.081879,-77.16038000000002
MDMC2039238,RES,Closed,,53,53,02/26/2022,05/06/2022 12:00:00 AM,06/23/2022,06/22/2022,"$249,900","$245,000","$243,500",3225,,University,T1,Kensington,MD,20895,MONTGOMERYMD,,,,MONTGOMERY CENTURY,Amanda M Lasko,22672,Redfin Corp,REFC2,(301) 658-6186,Rafael Estrada,80352,HomeSmart,TSTA1,(301) 434-4065,,FHA,StandardSale,StandardSale,StandardSale,1885,2022,,U,Condominium,No,Yes,No,,,,1973,895,,2,1,,One,CondoUnit,Main,1,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,895,0,,,,39.0256651,-77.0763669
MDMC2038918,RES,Closed,,31,31,02/25/2022,03/26/2022 12:00:00 AM,05/19/2022,05/18/2022,"$498,000","$498,000","$475,000",2607,,Henderson,,Silver Spring,MD,20902,MONTGOMERYMD,,,,WHEATON CREST,Harold H Hannett,2846,HomeSmart,TSTA2,(410) 740-1050,Asia Monique Horsham,3331410,HomeSmart,TSTA1,(301) 434-4065,"$5,000",Conventional,StandardSale,StandardSale,StandardSale,4064,2022,0.17,R,FeeSimple,No,No,No,,,,1950,1476,Good,4,2,0,Three,Colonial,"Lower1,Main,Upper1",1,Yes,,Yes,"BsmtLaundry,WasherInUnit",,11,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1176,300,Good,,,39.0515956,-77.0545505
MDMC2039130,RES,Closed,,17,17,02/26/2022,04/06/2022 12:00:00 AM,05/04/2022,05/04/2022,"$267,000","$274,000","$272,000",102,,Monroe,102-201,Rockville,MD,20850,MONTGOMERYMD,,,,AMERICANA CENTRE,Patrick David Grantham,3301260,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,Toni A Ghazi,3066085,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,2816,2022,,U,Condominium,No,Yes,No,,,,1971,1053,Excellent,2,2,0,Three,CondoUnit,Main,2,No,1,No,Hookup,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1053,0,Excellent,,,39.0786168,-77.1512022
MDMC2039242,RES,Closed,,36,36,03/17/2022,05/26/2022 12:00:00 AM,06/27/2022,06/27/2022,"$2,499,000","$1,995,000","$1,995,000",9541,E,Bexhill,,Kensington,MD,20895,MONTGOMERYMD,,,,ROCK CREEK HILLS,Gary H Ditto,2151,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,Ronald S. Sitrin,5324,"Long & Foster Real Estate, Inc.",LNG338,(202) 966-1400,,Conventional,StandardSale,StandardSale,StandardSale,18594,2022,0.81,R,FeeSimple,No,No,No,,,,1955,6241,Excellent,5,5,1,Three,RaisedRanch,"Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,4741,1500,Excellent,,,39.01159,-77.06935299999999
MDMC2038958,RES,Closed,,6,6,03/04/2022,03/09/2022 12:00:00 AM,04/06/2022,04/06/2022,"$690,000","$690,000","$740,000",3918,,Spruell,,Kensington,MD,20895,MONTGOMERYMD,,,,ROCK CREEK PALISADES,Gary H Ditto,2151,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,Courtney Abrams,3022586,TTR Sotheby's International Realty,TTRS5,(202) 234-3344,,Conventional,StandardSale,StandardSale,StandardSale,5705,2021,0.14,R,FeeSimple,No,No,No,,,,1956,1910,Excellent,4,2,,Three,"CapeCod,Traditional","Lower1,Main,Upper1",,Yes,,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,1473,437,Excellent,,,39.0412582,-77.0784033
MDMC2035004,RES,Closed,,11,11,03/03/2022,03/15/2022 12:00:00 AM,04/22/2022,04/22/2022,"$498,000","$540,000","$540,000",1616,,Gruenther,,Rockville,MD,20851,MONTGOMERYMD,,,,TWINBROOK FOREST,Victor R Llewellyn,3762,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,Stanley H Watters,3018680,"Long & Foster Real Estate, Inc.",LNG338,(202) 966-1400,,Conventional,StandardSale,StandardSale,StandardSale,5459,2022,0.14,R,FeeSimple,No,No,No,,,,1955,1479,"Excellent,VeryGood",3,2,,Two,CapeCod,"Main,Upper1",,No,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1479,0,"Excellent,VeryGood",,,39.0767234,-77.1143654
MDMC2039362,RES,Closed,,5,5,03/18/2022,03/22/2022 12:00:00 AM,04/22/2022,04/22/2022,"$499,750","$499,750","$500,000",3807,,Kelsey,,Silver Spring,MD,20906,MONTGOMERYMD,,,,CONN AVE PARK,Tien T Nguyen,85134,Century 21 Redwood Realty,RDWG9,(301) 208-2288,Marlon P Deausen,2081,Deausen Realty,DEAU1,(301) 299-4074,,Conventional,StandardSale,StandardSale,StandardSale,4486,2022,0.14,,FeeSimple,No,No,No,,,,1956,2486,Excellent,3,2,1,Four,Bilevel,"Lower1,Main,Upper1",,Yes,,,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2286,200,Excellent,,,39.0683094,-77.076735
MDMC2039332,RES,Closed,,13,13,03/02/2022,03/13/2022 12:00:00 AM,04/11/2022,04/05/2022,"$799,000","$799,000","$789,000",11402,,Newport Mill,,Silver Spring,MD,20902,MONTGOMERYMD,,,,REGNID,Lisa J Plushnick,148443,RE/MAX Realty Group,RMX2,(301) 921-4500,Kimberly A Bowen,3106721,Compass,COMPS2,(301) 298-1001,"$9,200",Conventional,StandardSale,StandardSale,StandardSale,5099,2021,0.23,R,FeeSimple,No,No,No,,,,1953,2839,,4,2,,Four,MidCenturyModern,"Lower1,Lower2,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2137,702,,,,39.0406867,-77.0698651
MDMC2039014,RES,Closed,,15,15,02/24/2022,03/10/2022 12:00:00 AM,04/25/2022,04/22/2022,"$140,000","$140,000","$140,000",1121,,University,611,Silver Spring,MD,20902,MONTGOMERYMD,,,,UNIVERSITY TOWERS CODM,Barbara A Ciment,1802,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,Angie M Montgomery,150543,"Avery-Hess, REALTORS",AHR9,(301) 309-2499,"$2,000",Conventional,StandardSale,StandardSale,StandardSale,1255,2021,,U,Condominium,No,Yes,No,,,,1967,776,,1,1,,One,CondoUnit,Main,6,No,,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,776,0,,,,38.99066570000001,-77.026088
MDMC2039032,RES,Closed,,11,11,03/08/2022,03/18/2022 12:00:00 AM,04/12/2022,04/11/2022,"$775,000","$775,000","$775,000",10304,,Eastwood,,Silver Spring,MD,20901,MONTGOMERYMD,,,,FOUR CORNERS,Cleopatra Dimakakos,3092117,"EXP Realty, LLC",EXXP1,(888) 860-7369,Leyla Torres,3056862,RE/MAX Town Center,RXTC2,(301) 637-9762,,FHA,StandardSale,StandardSale,StandardSale,5122,2022,0.25,R,FeeSimple,No,No,No,,,,1936,2894,VeryGood,4,3,1,Three,CapeCod,"Lower1,Main,Upper1,Upper2",,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,0,,BRIGHT,2460,434,VeryGood,,,39.0306195,-77.015521
MDMC2039270,RES,Closed,,6,6,03/02/2022,03/07/2022 12:00:00 AM,04/06/2022,04/05/2022,"$399,990","$399,990","$416,000",3,,Ashmont,,Silver Spring,MD,20906,MONTGOMERYMD,,,,LONGMEAD,Nicholas T Badalian,120404,"Fathom Realty MD, LLC",FHOM1,(410) 874-8111,daniel G hailu Sr.,3066796,Taylor Properties,TAYL1,(301) 970-2447,,Conventional,StandardSale,StandardSale,StandardSale,3776,2021,0.04,R,FeeSimple,No,No,Yes,Monthly,69,Monthly,1984,1628,,4,3,1,Two,Traditional,"Lower1,Main,Upper1",,Yes,,Yes,BsmtLaundry,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1628,0,,,,39.102816,-77.0562888
MDMC2039194,RES,Closed,,7,7,03/01/2022,03/07/2022 12:00:00 AM,04/18/2022,04/15/2022,"$1,650,000","$1,650,000","$1,650,000",17210,,Doctor Bird,,Sandy Spring,MD,20860,MONTGOMERYMD,,,,OLNEY OUTSIDE,Lina Criales-McAuliffe,3023106,Compass,COMPS1,(202) 386-6330,Kevin D Poist,3030306,"Evers & Co. Real Estate, A Long & Foster Company",EVR1,(202) 364-1700,,Conventional,StandardSale,StandardSale,StandardSale,14586,2021,3.58,R,FeeSimple,No,No,Yes,Annually,36,Annually,2006,7496,VeryGood,6,6,2,Four,"Contemporary,French,Traditional","Lower1,Main,Upper1,Upper2",,Yes,3,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2,,BRIGHT,5496,2000,VeryGood,,,39.1415363,-77.0379101
MDMC2039274,RES,Closed,,6,6,03/03/2022,03/08/2022 12:00:00 AM,04/08/2022,04/08/2022,"$895,000","$895,000","$905,000",3310,,Decatur,,Kensington,MD,20895,MONTGOMERYMD,,,,KENSINGTON HEIGHTS,Tammy G Thomas,81049,"GO BRENT, INC.",GOBN1,(301) 565-2523,Silvana P Dias,140006,"Long & Foster Real Estate, Inc.",LNG338,(202) 966-1400,,Conventional,StandardSale,StandardSale,StandardSale,8781,2021,0.22,R,FeeSimple,No,No,No,,,,1996,2922,,4,2,1,Three,Colonial,"Lower1,Lower2,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2922,0,,,,39.0341404,-77.0717707
MDMC2037752,RES,Closed,,10,10,02/24/2022,03/05/2022 12:00:00 AM,04/06/2022,04/06/2022,"$125,000","$125,000","$120,000",4,,Monroe,4-1101,Rockville,MD,20850,MONTGOMERYMD,,,,AMERICANA CENTRE,Robert J. Kerxton,59677,"RE/MAX Realty Centre, Inc.",RRC1,(301) 774-5900,Juan E Zamora,129517,RE/MAX Excellence Realty,RXER1,(301) 445-5900,,Cash,StandardSale,StandardSale,StandardSale,1607,2021,,U,Condominium,No,Yes,No,,,,1971,476,VeryGood,1,1,,One,CondoUnit,Main,11,No,1,No,"Common,Shared",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,476,0,VeryGood,,,39.0786168,-77.1512022
MDMC2039222,RES,Closed,,56,56,03/08/2022,05/09/2022 12:00:00 AM,06/08/2022,06/07/2022,"$320,000","$320,000","$305,000",14421,,Gunstock,4-R,Silver Spring,MD,20906,MONTGOMERYMD,,,,KIMBERLY PLACE,Fatma Halici,2811,"Long & Foster Real Estate, Inc.",LNG51,(301) 975-9500,Maria E Daniels,63699,Samson Properties,SAMP1,(703) 378-8810,,Conventional,StandardSale,StandardSale,StandardSale,2953,2021,,U,Condominium,No,Yes,No,,,,1971,2143,Excellent,3,2,1,Three,Colonial,"Lower1,Main,Upper1",1,Yes,,,BsmtLaundry,,,Yes,No,No,Beautiful,StandardSale,StandardSale,StandardSale,3,500,,BRIGHT,1393,750,Excellent,,,39.0923524,-77.0487501
MDMC2038472,RES,Closed,,5,5,02/24/2022,02/28/2022 12:00:00 AM,04/16/2022,04/15/2022,"$750,000","$750,000","$775,000",3600,,Dupont,,Kensington,MD,20895,MONTGOMERYMD,,,,KENSINGTON,Kyle L Richards,97066,Compass,COMPS9,(301) 304-8444,Thomas H Riley,70589,TTR Sotheby's International Realty,TTRS4,(301) 967-3344,,Conventional,StandardSale,StandardSale,StandardSale,5359,2021,0.17,R,FeeSimple,No,No,No,,,,1956,1657,VeryGood,3,2,,Three,SplitLevel,"Lower1,Main,Upper1",,Yes,,Yes,LowFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1265,392,VeryGood,,,39.0310187,-77.0730376
MDMC2037688,RES,Closed,,12,12,03/01/2022,03/30/2022 12:00:00 AM,04/27/2022,04/25/2022,"$1,599,000","$1,599,000","$1,600,000",9913,,Montauk,,Bethesda,MD,20817,MONTGOMERYMD,,,,GEORGETOWN VILLAGE,Rong H Hu,96645,Samson Properties,SAMP1,(703) 378-8810,Michael B Aubrey,107390,Berkshire Hathaway HomeServices PenFed Realty,PFED1,(301) 961-6000,,Conventional,StandardSale,StandardSale,StandardSale,13570,2022,0.13,R,FeeSimple,No,No,No,,,,2015,5036,Excellent,6,5,1,Four,Colonial,"Lower1,Main,Upper1,Upper2",,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,3780,1256,Excellent,,,39.0175249,-77.1290965
MDMC2039204,RES,Closed,,3,3,02/23/2022,02/25/2022 12:00:00 AM,04/19/2022,04/14/2022,"$750,000","$750,000","$825,000",4204,,Cherry Valley,,Olney,MD,20832,MONTGOMERYMD,,,,CHERRYWOOD,Karen D Rollings,4923,"EXP Realty, LLC",EXXP2,(301) 924-8200,Megan Meekin,3108256,Compass,COMPS2,(301) 298-1001,,Conventional,StandardSale,StandardSale,StandardSale,6397,2021,0.28,R,FeeSimple,No,No,Yes,Annually,78,Annually,1987,3186,,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,GORGEOUS,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2436,750,,,,39.1367529,-77.082578
MDMC2038558,RES,Closed,,20,20,03/04/2022,03/23/2022 12:00:00 AM,05/05/2022,05/05/2022,"$1,390,000","$1,390,000","$1,350,000",9701,,Connecticut,,Kensington,MD,20895,MONTGOMERYMD,,,,LARCHMONT KNOLLS,Gary H Ditto,2151,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,George S Lima III,3026102,Keller Williams Capital Properties,KWCP1,(202) 243-7700,"$6,000",Conventional,StandardSale,StandardSale,StandardSale,8929,2022,0.39,R,FeeSimple,No,No,No,,,,1947,3968,Excellent,5,5,,Three,Colonial,"Lower1,Main,Upper1,Upper2",,Yes,2,Yes,"BsmtLaundry,HasLaundry",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,3400,568,Excellent,,,39.0260841,-77.0765816
MDMC2038994,RES,Closed,,49,49,02/24/2022,04/13/2022 12:00:00 AM,05/13/2022,05/12/2022,"$199,900","$179,900","$170,000",1121,,University,914-B,Silver Spring,MD,20902,MONTGOMERYMD,,,,UNIVERSITY TOWERS CODM,Shailey O Sharma,3222280,Samson Properties,SAMP20,(443) 542-2251,Eileen Robbins,81476,"Long & Foster Real Estate, Inc.",LNG21,(410) 730-3456,,Conventional,StandardSale,StandardSale,StandardSale,1255,2022,,U,Condominium,No,Yes,No,,,,1967,772,,1,1,,One,Other,Main,9,No,,,Common,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,1,,BRIGHT,772,0,,,,38.99066570000001,-77.026088
MDMC2039058,RES,Closed,,45,45,02/25/2022,05/09/2022 12:00:00 AM,06/02/2022,05/31/2022,"$182,500","$182,500","$182,500",9824,,Georgia,18-302,Silver Spring,MD,20902,MONTGOMERYMD,,,,AMERICANA FINMARK,Debbie W Hsu,136387,RE/MAX Town Center,RXTC2,(301) 637-9762,Charles C Heyward Jr.,91297,RE/MAX Specialists,RMSP1,(240) 765-1300,,Conventional,StandardSale,StandardSale,StandardSale,1993,2022,,U,Condominium,No,Yes,No,,,,1969,775,,1,1,,One,Contemporary,Main,3,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,1,,BRIGHT,775,0,,,,39.008652,-77.0402414
